Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch4_HbO;Ch4_HbR;Ch5_HbO;Ch5_HbR;Ch6_HbO;Ch6_HbR;Ch7_HbO;Ch7_HbR;Ch8_HbO;Ch8_HbR
A;-19.0;0.23743657584757294;-2.1955975943107995;3.940375762712076;-0.09007616503544824;-3.2123332345684634;-2.8559166158609344;4.5978073675247035;0.32982862158956916;2.8173597527143457;-3.0693510118586333;5.125244673276848;3.554549280691126;1.5204412546624297;-0.27039529068455925;5.705794224077477;2.3785770473633603
A;-18.9;0.22686352713393276;-2.162773066095965;3.87653299654497;-0.10662953530954766;-3.2219163562851563;-2.7878186871067;4.5083085883889495;0.3077785113007341;2.793743568722281;-3.077372723213486;5.067383303400543;3.51169379367012;1.499640613137042;-0.29581060598335496;5.713781825796914;2.3488022611688626
A;-18.8;0.2262890297649296;-2.12084432714193;3.8163192013519307;-0.12010014844270955;-3.228976372484947;-2.7239718914366424;4.416987989228355;0.2882054875972324;2.7721021989021484;-3.082170189214496;5.007994629998114;3.4677473872416895;1.480201735339067;-0.3198346990575227;5.721874655929168;2.319234565358777
A;-18.7;0.2340052850939216;-2.0725330995280626;3.759950023381629;-0.13081116797429804;-3.2336391545931864;-2.6661341401329786;4.3265099008477055;0.2713391474375557;2.7522415817636308;-3.0844789939167603;4.947587599566148;3.4228383827066216;1.4622404301297989;-0.34260226922163595;5.728991551921287;2.289779055672901
A;-18.6;0.24826230009107597;-2.0190587527195505;3.70599209551839;-0.13926405399901487;-3.2362127535648444;-2.6084990105417223;4.237486432981292;0.25711118080987116;2.73391610463978;-3.0845140413390517;4.886252946448407;3.3768139014258836;1.4469923534135019;-0.3624370655585598;5.738034112345383;2.26123544023132
A;-18.5;0.26793247544350507;-1.960966977989814;3.6532922771226666;-0.1457979643954319;-3.2369376463510946;-2.5922954618568124;4.15018313968319;0.24546985105725927;2.7170146685684067;-3.0823231395915345;4.824089088641367;3.32957381355829;1.4352666639640725;-0.3781627655568207;5.751022489724619;2.234154904253932
A;-18.4;0.2900555618948317;-1.900542509947876;3.5996762213545637;-0.15125521711479628;-3.236284758603926;-2.5572912978860174;4.065724843865322;0.23629110490190186;2.701044086718463;-3.0783876836967314;4.761120065321901;3.283780578468292;1.421693615377495;-0.39495604203141355;5.758658882388821;2.205611420760836
A;-18.3;0.3116964584764279;-1.8399567320662977;3.5428986245242964;-0.15648381429767166;-3.234752334484808;-2.3269043389145683;3.985052769750329;0.22941609375315863;2.6855015702863057;-3.0731659522861685;4.697339486406918;3.2397187152604285;1.4045584040336765;-0.414093355267227;5.7586813089900435;2.174767862124766
A;-18.2;0.3332052514970538;-1.7799506566002496;3.4844155148144704;-0.16123702506632487;-3.2322403997016345;-2.1565738066267635;3.9102434007499465;0.22522747886510786;2.6706648757541807;-3.0669519143922725;4.633328678927626;3.19732128104636;1.380277000186191;-0.43992391514168494;5.742300317414368;2.139320043339236
A;-18.1;0.3555539831423342;-1.7212325554645282;3.4266720921954175;-0.16503359095080228;-3.2284747468149657;-2.085230833472685;3.8440268449107293;0.2242752310851781;2.6569792226519127;-3.0600936553635902;4.569868850849765;3.1628156712057436;1.3466693901029352;-0.47565957585772756;5.702386719449064;2.0975924701351145
A;-18.0;0.3796649056252175;-1.6636639109140328;3.3710892586555676;-0.16752440401035784;-3.2233926015601018;-2.0547675791442117;3.787335438583021;0.2267739417738346;2.6447522236864387;-3.052675857972212;4.507449054562979;3.1261786169344816;1.3285660028509474;-0.49547909524516687;5.684380969862193;2.0634644753086384
A;-17.9;0.4068270735092181;-1.606905094063681;3.319462032408522;-0.16824379961076552;-3.216879119508265;-1.9891122442529863;3.7411472045286995;0.23298322843091057;2.6343711802380785;-3.0447567450502886;4.446597853440023;3.0667192986403204;1.3265212990433186;-0.49930995212438356;5.687716224516123;2.0371075435280392
A;-17.8;0.4363989733188003;-1.5525691942548194;3.272745445465537;-0.16723173764632993;-3.208820315814929;-1.9089703292602875;3.708049896286571;0.24321759566257928;2.62590442347153;-3.0368586786997502;4.387654717414964;3.0056018137219898;1.3402801389709067;-0.4879720424919012;5.709692778172024;2.0179276433904105
