Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR;Ch5_HbO;Ch5_HbR
B;159.9;1.301496933160177;0.37710409329029204;-1.7424602467393298;-1.0443308682744874;0.46666931094412334;-0.6072626610707488;3.7946852705132894;-1.2537989745545808
B;160.0;1.3312861018361541;0.3884102740205684;-1.8246986023471532;-1.0678949743249024;0.4676484124676321;-0.6152661860651651;3.877116830140034;-1.2354470701740041
B;160.1;1.3530995111843698;0.39802985859998863;-1.8949525575029007;-1.0863972740570889;0.4638068334754877;-0.622674849800612;3.9481979718635394;-1.2190165010342326
B;160.2;1.3649480844636237;0.4054984841682252;-1.9498701764388215;-1.0991363701058896;0.45388490675620474;-0.6293648481999021;4.004342770659976;-1.2051632658164753
B;160.3;1.3649984903086736;0.4103852088428912;-1.9863439894956239;-1.1055508133951468;0.43673937112399486;-0.6352180504458182;4.042219979964187;-1.1945104362904928
B;160.4;1.3541356591381817;0.41288009209039345;-2.0056327970980696;-1.1059237877032757;0.41299054808354896;-0.6402698531621418;4.063166133650624;-1.1868445072689031
B;160.5;1.3339796845014416;0.41334459741607255;-2.010195243729319;-1.1007924535167097;0.3836968273079897;-0.6446056130438329;4.0697845228645715;-1.1816963998920986
B;160.6;1.3059706169546832;0.4120876152446922;-2.0021805796682592;-1.0907224630595884;0.3499209329608668;-0.6482739137713907;4.064347413932296;-1.1787464513224144
B;160.7;1.2719405595353006;0.40950691104178993;-1.9843618517280905;-1.0764804824100702;0.3129798469450691;-0.6513458531889196;4.04979141992804;-1.1775573677538578
B;160.8;1.2325873964955303;0.4057568870427879;-1.9577412611750429;-1.0585641032728406;0.2732605497231262;-0.6538748578550084;4.027133281393645;-1.177897416710394
B;160.9;1.1882392950948368;0.400907437089808;-1.922748456476926;-1.0373758017803674;0.2309109419254156;-0.6558934439426842;3.99675982914761;-1.1796484627680321
B;161.0;1.140232260883808;0.3952596533638424;-1.8813792476920126;-1.0137890126585933;0.18670641540692756;-0.657496218800727;3.96075638151472;-1.1823715065394023
B;161.1;1.0898233734500913;0.3890971967029273;-1.835516756781681;-0.9886477282734782;0.14135888223618664;-0.6587771809489169;3.9210777777212833;-1.1856433780125197
B;161.2;1.037907586597953;0.3826003920449601;-1.7865141509585865;-0.9624512377375538;0.09562551015507381;-0.6597425323039623;3.879066476585683;-1.1893467327719307
B;161.3;0.9855467094909294;0.37598091446593784;-1.7359731693988945;-0.9357436782891781;0.05045643799310895;-0.6603863441032569;3.836331687868652;-1.1933768499320383
B;161.4;0.9329925878822465;0.36927496001903926;-1.684271024741932;-0.9086618499347665;0.006139703954115561;-0.6606961350680081;3.793146738176654;-1.1977754675313648
