Condicao;Tempo_s;Ch1_HbO;Ch1_HbR;Ch2_HbO;Ch2_HbR;Ch3_HbO;Ch3_HbR
D_postura;19.4;0.37994651756051095;-0.2249938431863617;0.15996440327206565;-0.22515645604683895;0.5437988363251721;-0.07760668244986357
D_postura;19.5;0.377309441493279;-0.22392581772309694;0.15831747082124656;-0.22407972858112357;0.5388712061163746;-0.07867223178314076
D_postura;19.6;0.37465466949277726;-0.22286356315675557;0.15665131326623202;-0.22297355675348451;0.5337695466548465;-0.0797214265648208
D_postura;19.7;0.37196094911336886;-0.22183374057602342;0.15491237042043635;-0.22185548534656915;0.5285232147633891;-0.08073928330059843
D_postura;19.8;0.3691703603083016;-0.22083427027365019;0.15304141376016803;-0.22073060674940312;0.5231150378396568;-0.081721023219622
D_postura;19.9;0.3662023323481011;-0.2198517825225205;0.15096283218065606;-0.21960031740631178;0.5174949929787059;-0.08266757930516588
D_postura;20.0;0.3630431652914818;-0.21889483112878647;0.14863538473147386;-0.2184849330703554;0.51171316722674;-0.08356489903239428
D_postura;20.1;0.35968917651751536;-0.21796914499477862;0.14602934249849872;-0.21740493579839879;0.5058258797233618;-0.08439996004645452
D_postura;20.2;0.3560994087684139;-0.2170692818692929;0.14307485868043854;-0.21637458488686434;0.4998034501981093;-0.08517466407282297
D_postura;20.3;0.3522467066956689;-0.21619465999120613;0.1397126038101225;-0.21540926172334607;0.4936283134266925;-0.08588988453840123
D_postura;20.4;0.3480906252728945;-0.2153265490221751;0.135913367707739;-0.214506856745278;0.487250501554815;-0.08655532138014148
D_postura;20.5;0.3435861412442141;-0.21444479536820596;0.13165644736709936;-0.21365920600603072;0.480608613821951;-0.08718373937457165
D_postura;20.6;0.33877252866506663;-0.2135699087661552;0.12697944699632777;-0.21287662519366676;0.47379988880044505;-0.08775949515364505
D_postura;20.7;0.3337033005219503;-0.21273057063733178;0.12194048278326441;-0.21217063952806167;0.46695987896997454;-0.08825951585886364
D_postura;20.8;0.3283832990124201;-0.2119489975208543;0.11655252050389404;-0.21154488416641679;0.460142154667988;-0.08867505954817616
D_postura;20.9;0.3228253304361364;-0.21125236093414448;0.11082980363149393;-0.21100639588241576;0.45341671334721784;-0.08899427808558569
D_postura;21.0;0.3170103280301883;-0.21064787053199283;0.10479095462903665;-0.21055380788163283;0.44682974766705047;-0.0892062934352027
D_postura;21.1;0.3109104515642649;-0.21013335484703735;0.09844844095604799;-0.21018132023061784;0.44039782429031266;-0.08930682598385313
D_postura;21.2;0.3045857419636017;-0.20972760318378728;0.09185356859331388;-0.20990543129694447;0.4342558636729213;-0.08927338322872454
D_postura;21.3;0.2981195596379334;-0.20944416234024188;0.08507447511330628;-0.2097414801116011;0.4285475047503387;-0.08908424953308651
D_postura;21.4;0.2915648969582551;-0.209278485490076;0.07814129830384194;-0.2096860542637143;0.42328158118647846;-0.08875041549468572
D_postura;21.5;0.2849898335154582;-0.20922615103360553;0.07108637358291325;-0.20973428406972125;0.4184533964026542;-0.08828898452598748
D_postura;21.6;0.2784546830615042;-0.20925684239806616;0.06397726918934114;-0.20986092165994785;0.4140338234563738;-0.08771984725245356
D_postura;21.7;0.27200389229551786;-0.20933632022654916;0.05687468140516749;-0.21003480537509303;0.409963001492392;-0.08706865390961971
D_postura;21.8;0.26574035491720593;-0.20947015276462863;0.049855081216943965;-0.2102538020308732;0.4062987434630448;-0.08633916796816592
D_postura;21.9;0.2597597664962746;-0.20966467057773186;0.04299628630006739;-0.21051685451071145;0.4031080784591268;-0.0855307706330426
D_postura;22.0;0.254072596573747;-0.20993072898181234;0.03629747943564906;-0.21082093621138717;0.4003598317897487;-0.08465900645612508
D_postura;22.1;0.24867089013759744;-0.21028308853995262;0.029736520640203306;-0.21116861072367224;0.3980164299789604;-0.08373873520420509
D_postura;22.2;0.24350369433441088;-0.21068441812417169;0.023320368779375638;-0.21153239369277443;0.39598473765804343;-0.08278768779654137
D_postura;22.3;0.23849633690831595;-0.21108217981472496;0.017048459574089847;-0.21187691049665736;0.3941377371000492;-0.08182864347730086
D_postura;22.4;0.23364697198557138;-0.21145184515869397;0.010932652217652125;-0.21219949817041353;0.39245737802421726;-0.08086716665161327
D_postura;22.5;0.2289627037557859;-0.21176225456542896;0.00499838099156887;-0.21249438934608497;0.39092990012073986;-0.07990778345327687
D_postura;22.6;0.2244219034067747;-0.21198341659271738;-0.0007671132510408777;-0.21274827916160569;0.3894698631897728;-0.07897471763757791
D_postura;22.7;0.2200133021202717;-0.2120969943215354;-0.00637990535763618;-0.21295442229312292;0.38800681564504796;-0.07809002390372106
D_postura;22.8;0.21569345756177208;-0.21204627338914905;-0.01180680272036542;-0.2130656859054454;0.38640810826051225;-0.07728026342365402
D_postura;22.9;0.211403982459719;-0.2117781877040442;-0.017015958627509892;-0.21303118576382793;0.3845303390980869;-0.07657143760437046
D_postura;23.0;0.2071546407201197;-0.21130074897501916;-0.02197997964713731;-0.2128545446119404;0.3823939232763453;-0.07595480258295033
D_postura;23.1;0.20295820175671153;-0.2106324803723949;-0.026667825512562377;-0.21254770594299388;0.3800505031658119;-0.07541147640175734
D_postura;23.2;0.19877906847186702;-0.20981452624548655;-0.03111014138576233;-0.21213242316951111;0.3775132106873175;-0.07493132679304863
D_postura;23.3;0.19459158294564816;-0.20890067441460344;-0.03534942410828753;-0.211644367931657;0.3748225974710084;-0.07449968260840419
D_postura;23.4;0.19033323207711206;-0.20788869578480504;-0.03938353612658929;-0.21107845809711154;0.371943573151943;-0.07410949707950258
D_postura;23.5;0.18593955235188156;-0.20677140947401348;-0.043213782695383195;-0.2104267841156667;0.368827050385588;-0.07375850568335303
D_postura;23.6;0.1814564870940245;-0.20556191216066008;-0.04682054921684179;-0.209719187806405;0.3655538560838991;-0.0734288821833607
D_postura;23.7;0.17695661482034453;-0.2042682570004656;-0.050168255323498556;-0.2089840025043331;0.36221865953363874;-0.07310270716541438
D_postura;23.8;0.17249824049817164;-0.20294073696515094;-0.05328962312364638;-0.20826647370681214;0.3588946373224265;-0.07277708283395008
D_postura;23.9;0.1681570497382765;-0.20164529670455447;-0.05622921895792151;-0.2076203152169108;0.3556705736362436;-0.07245050122333074
D_postura;24.0;0.16396476758186176;-0.20039565918713187;-0.05897260931148551;-0.20704376596743046;0.3525467205634669;-0.0721268449859888
D_postura;24.1;0.15993717458547727;-0.19920903429641687;-0.0615152607885013;-0.20653224615099167;0.3495080909375048;-0.07181224157712762
D_postura;24.2;0.1561456199516004;-0.1981261244826238;-0.06385193001724924;-0.20611057692642465;0.34662870602420526;-0.07149835950473464
D_postura;24.3;0.15265472084832035;-0.1971789038427013;-0.06597066283955873;-0.20579997171642894;0.34397798250519074;-0.07117547726776301
D_postura;24.4;0.1494972335555597;-0.19645086194916953;-0.06795456915140126;-0.20566613854193397;0.34164651782183714;-0.07083712381750029
D_postura;24.5;0.1467017874696855;-0.1960324106836501;-0.06990841778504613;-0.20578864362530744;0.3397338882581664;-0.0704779617757459
D_postura;24.6;0.14423946544333668;-0.19592602213361462;-0.07185989348009514;-0.2061785575195212;0.338214725291035;-0.07010419872267774
D_postura;24.7;0.14206604800243264;-0.19611870117871577;-0.07383074866895356;-0.20683649358244569;0.337038425452126;-0.06972626752116999
D_postura;24.8;0.14019078076981492;-0.1966012503002994;-0.0758374638080781;-0.2077834649165283;0.3362044285745209;-0.06935380157164417
D_postura;24.9;0.1386229083480662;-0.19734514518731303;-0.07787016508479046;-0.2090224415433395;0.3356922149889314;-0.06899808029287824
D_postura;25.0;0.13738030629412754;-0.19837100156698803;-0.07996739536576669;-0.21058155610892024;0.3355309366866995;-0.06866671891116176
D_postura;25.1;0.13648866088731518;-0.19970491512432598;-0.08216704870308789;-0.21248835557879597;0.3357592697726967;-0.06836614215133381
D_postura;25.2;0.13591451461043982;-0.20130542493070713;-0.08441904693724804;-0.21468801047094122;0.3362943667038098;-0.06810501519829722
D_postura;25.3;0.1356096704244436;-0.2031257852725946;-0.08666544019901205;-0.21711209932132655;0.3370388165974454;-0.06789011693620554
D_postura;25.4;0.13555828137671475;-0.2051177938402092;-0.08885048470298547;-0.21971034568487088;0.3379249077314803;-0.06772852137937664
D_postura;25.5;0.1357350484533555;-0.20722244087599165;-0.09091372032758353;-0.22242892367808906;0.3388710768972061;-0.06762725414544797
D_postura;25.6;0.1361204314050705;-0.20943883690905252;-0.09287410896643304;-0.22526275298463982;0.3398798473839098;-0.06758509615794983
D_postura;25.7;0.13670207610640972;-0.21177294039332514;-0.094763394930105;-0.22821913972397337;0.340970080549629;-0.06760097341248332
D_postura;25.8;0.13741317373044026;-0.21418258597488996;-0.09657581912134461;-0.2312709371006992;0.34206456729172885;-0.0676786303967732
D_postura;25.9;0.13818779779388635;-0.21662684741768942;-0.09830209108071959;-0.23438773203968566;0.34308921402062137;-0.06782110924345301
D_postura;26.0;0.13900840476709675;-0.21903869314221205;-0.09988141639787784;-0.23752488437349237;0.34396026951583636;-0.06804154882344315
D_postura;26.1;0.13987193791841435;-0.22133706246681029;-0.10122026208444741;-0.24061982908535887;0.344583403423704;-0.06835455464578392
D_postura;26.2;0.14082027964572083;-0.22351194694698964;-0.10226799154751258;-0.24363363801464244;0.3449896303974545;-0.06875995449158963
D_postura;26.3;0.14191940273335626;-0.2255657703986119;-0.10297060741598685;-0.24652601269360122;0.3452408658687827;-0.06925509803720924
D_postura;26.4;0.14320424730067907;-0.22745858501134775;-0.10322122049978925;-0.24921402855118768;0.3453261522408617;-0.06983535458794125
D_postura;26.5;0.14470647530075453;-0.22916390054759708;-0.10293096258743854;-0.25162307939202594;0.34525439088438503;-0.07049142107062496
D_postura;26.6;0.14647098137582404;-0.23064116885706057;-0.10201075819803525;-0.25368423458790496;0.3450173311197015;-0.07122413439459747
D_postura;26.7;0.14852750286584046;-0.23184729929991574;-0.10038573504858779;-0.2553391572744732;0.3445948294775813;-0.07203484130764022
D_postura;26.8;0.1509002358824567;-0.23282898038749145;-0.09811455840428114;-0.25661395135738574;0.344097977689844;-0.07291076199158342
D_postura;26.9;0.1536028210379842;-0.23365170962272722;-0.09529428305781688;-0.257563657816932;0.34365465759857966;-0.07383950507250943
D_postura;27.0;0.1565945631906196;-0.23433917453979589;-0.09198867178514074;-0.2582253736699434;0.3433042464750547;-0.0748072336743378
D_postura;27.1;0.15982384172137523;-0.23491724285563284;-0.08826283708549099;-0.2586391433654171;0.34308504236504217;-0.07579725290998374
D_postura;27.2;0.16324994893874253;-0.2353841854762063;-0.08414113182880693;-0.2588311979298528;0.34297573042960633;-0.0768124347970045
D_postura;27.3;0.16683105506424667;-0.2357230692200872;-0.07962547008570908;-0.25881422642647206;0.3429308111819876;-0.07785703754539892
D_postura;27.4;0.17056738459700563;-0.23596139304653949;-0.07472737847424327;-0.2585988633428353;0.3430156756288021;-0.07891813311906908
D_postura;27.5;0.17446876244188778;-0.23613102197392513;-0.06946418114596753;-0.25819789105641594;0.34330772076444305;-0.07998205525160189
D_postura;27.6;0.17852025699507598;-0.23623757656043107;-0.06384697074541752;-0.25760735117194056;0.34384807348640106;-0.08102381156816474
D_postura;27.7;0.1827035248250771;-0.23629352993225772;-0.05790844387423514;-0.25683140433475704;0.3446956698161519;-0.08201107814875834
D_postura;27.8;0.18697998050171924;-0.23629947419529632;-0.05172930488340081;-0.255916841393621;0.34584243280101035;-0.08293623097333584
D_postura;27.9;0.1912902910988367;-0.23625379930050538;-0.04541987310607946;-0.2549315928452735;0.34725171948556505;-0.08379791308615585
D_postura;28.0;0.1955936996196653;-0.2362060233168143;-0.03913215799659753;-0.25396432142807507;0.34900388007264027;-0.08457378545069538
D_postura;28.1;0.19984691566277255;-0.2362082445564253;-0.03302204752587201;-0.2531107491387308;0.3511691884708649;-0.08524808279116962
D_postura;28.2;0.20396167076545643;-0.23629327986569462;-0.02724146055566064;-0.25246600531294233;0.35373759929119925;-0.08581376065026536
D_postura;28.3;0.20785977267267106;-0.2364917236436698;-0.021914135045854266;-0.2521061082748861;0.35670309575325376;-0.08626234923737375
D_postura;28.4;0.21147868794747637;-0.236783192134754;-0.017078516620664175;-0.25207069870228377;0.35993939426290683;-0.08662298874857921
D_postura;28.5;0.2147726659657098;-0.23712620524546182;-0.012727280419233841;-0.2523695603578377;0.36329091514124673;-0.08693069123234161
D_postura;28.6;0.21778594633198858;-0.2375158762583963;-0.008797027461530623;-0.25295609348571163;0.36678767234944826;-0.0871790493247689
D_postura;28.7;0.22059588525814888;-0.23794691739592003;-0.005200853752777827;-0.25376145718770565;0.3704938001159969;-0.08735524963812417
D_postura;28.8;0.2232646705053393;-0.2383967988069514;-0.0018704837900944682;-0.25471467263374864;0.37444171636448803;-0.0874390977827657
D_postura;28.9;0.22586214606170904;-0.238852969849115;0.0012544786921259525;-0.25574730380386484;0.37869641712568125;-0.08740177163155745
D_postura;29.0;0.22843628891132065;-0.23929058592493355;0.004187571271957087;-0.2568256564081593;0.38324799981639995;-0.08724258814330395
D_postura;29.1;0.23101336793493962;-0.23968282837143215;0.006928241689285741;-0.25793837715339274;0.38804757905384807;-0.08697144934596723
D_postura;29.2;0.23363187158483592;-0.240059171857867;0.009479406478294075;-0.25909021112006836;0.39316968651235723;-0.0865797673303456
D_postura;29.3;0.23631014689649987;-0.2404597363891042;0.011842582713608607;-0.26027151165412454;0.398665738373231;-0.08607200755071769
D_postura;29.4;0.2390207107180989;-0.24089315198288527;0.014061585680746447;-0.26149991179107773;0.4044654372377832;-0.0854683344352291
D_postura;29.5;0.24173155454713324;-0.24136531352770926;0.016212102594131157;-0.2627606881246903;0.41048582733279915;-0.08478990248739289
D_postura;29.6;0.2443709968835203;-0.24186537383374485;0.018351187434380023;-0.26391666960802157;0.41650670954310814;-0.08410744061444457
D_postura;29.7;0.246868692198125;-0.24236836283356414;0.02054255021848661;-0.26491496710758594;0.4222824935251275;-0.08349390778904213
D_postura;29.8;0.24924029240002335;-0.24287040673104587;0.02291336171384195;-0.2655551339842217;0.427763670817703;-0.0829681481021421
D_postura;29.9;0.2515099835156853;-0.2433690126090636;0.025566922689109834;-0.26566877387464166;0.4329165699039474;-0.08254593689209555
F;-20.0;0.3616002604096593;0.23504205134240896;0.48626231611644855;0.234642642619591;0.05209910086088243;0.05031484721543178
F;-19.9;0.3617656577603263;0.23485727325732242;0.4783795137492781;0.22769119225492174;0.033421897497692754;0.03926511324917392
F;-19.8;0.361421986303494;0.23383771978589984;0.4701329150589295;0.22048467657983783;0.02037039746467073;0.031189816403711212
F;-19.7;0.3606049487515328;0.2320955002494136;0.4616249222217519;0.2131064562593289;0.012114311971853198;0.025649272660628775
F;-19.6;0.35947220845688577;0.22974667537327398;0.4531390530069572;0.2057070903172944;0.008294419841739398;0.02240984725841022
F;-19.5;0.3581984907840834;0.22693882232732165;0.4449858274911733;0.1984567950194942;0.008353205635639682;0.021132392071867567
F;-19.4;0.3567245718577112;0.22370162902624857;0.4370922444288077;0.19134440373125194;0.011753258645981646;0.02155355460148245
F;-19.3;0.3549858239887236;0.22003730219905648;0.4293630649663811;0.18433985578968115;0.018169286291932707;0.02352005750545416
F;-19.2;0.3529246021006678;0.21602302453790379;0.4217422731566458;0.17745349792600784;0.026663745692552254;0.026564776441613258
F;-19.1;0.3504719113134769;0.21172881156134182;0.4141464019308039;0.1706820658137831;0.03631148673385454;0.030230463885960734
F;-19.0;0.34785164554751447;0.20724392711989936;0.4069090237847668;0.1641772500762808;0.04726648732322403;0.0345294553539266
F;-18.9;0.3453855354914168;0.2026848888587589;0.40052185665937756;0.15815728057246892;0.05986338329502772;0.03953925426129867
F;-18.8;0.34322672690800005;0.19808329358341137;0.395169536602463;0.15269740276559873;0.07444334602161007;0.045387977059798246
F;-18.7;0.3415603611167839;0.19347194019814684;0.39107518821760223;0.14788571226057567;0.0914761009048064;0.05226144959481216
F;-18.6;0.3405975264829024;0.1889836091001018;0.38861211474183577;0.14390531606153623;0.11068107333836963;0.059954758527523744
F;-18.5;0.3404685273631536;0.18473628431030065;0.3880366441234919;0.14089247992984388;0.1315561794552771;0.06817240261290669
F;-18.4;0.34149046070606914;0.1808898427686354;0.38985165309778935;0.13908122879936813;0.1540600634175675;0.07680624864593355
F;-18.3;0.34394420005727966;0.17759492216198547;0.39451609573555046;0.13868727453127194;0.17807421014790492;0.08571939274843254
F;-18.2;0.3476899340062367;0.17479384170250833;0.40174103125961125;0.1395814197327141;0.20344808731768538;0.09487326752343694
F;-18.1;0.35251985797429697;0.17237746494774364;0.4110688354286971;0.14155062523010864;0.23019314131015278;0.1043335375597616
F;-18.0;0.35813358960726305;0.17024924681819953;0.4220427722686324;0.14439864906849187;0.25779091237009766;0.11391822130619289
F;-17.9;0.3641691480167957;0.16828370956977112;0.43409704732650667;0.14787917242655158;0.28570545269931813;0.12345345057237722
F;-17.8;0.37066599108285203;0.16646441150252866;0.4471074899598442;0.15192088521868508;0.3142713766736094;0.13311294555693243
F;-17.7;0.3777295411083088;0.1648086966551794;0.46107554469294243;0.15650936996838838;0.34383005525628363;0.14305883209746595
F;-17.6;0.3853014587263104;0.16324421875836825;0.47567544056494526;0.16147932057474867;0.3747598354889412;0.15351016405186613
F;-17.5;0.39335868935297214;0.1617112464987649;0.4906275336129369;0.1666841274691797;0.40749802704237936;0.16470971064067452
F;-17.4;0.40166052924653073;0.16017080864406874;0.5056923961286444;0.17203054694603148;0.4413181450845869;0.17636170443691945
F;-17.3;0.40983050478937244;0.1585580344733437;0.5205231709318525;0.17738887334515452;0.47509177562934823;0.18799539253616793
F;-17.2;0.4178367329556245;0.15691342499345562;0.5351629768728188;0.18278466531083493;0.5083802981262195;0.1994195608618985
F;-17.1;0.42563270395039865;0.15528354213930684;0.5496766892736105;0.1882565143751469;0.5406318350743753;0.21038985482716877
F;-17.0;0.43281679710884546;0.1535447075091778;0.5635078431937401;0.19356978396639035;0.5710773222981729;0.22061359857023444
F;-16.9;0.43906338870350226;0.15157880837316817;0.5761195027610384;0.198489975701712;0.5992424900330953;0.22992925160772382
F;-16.8;0.44388271499611776;0.14925594312133983;0.5869498135127813;0.2027884450135078;0.6240365188274914;0.23790529167091634
F;-16.7;0.4468054185286725;0.14644431992597418;0.5954270113004299;0.20622985002270644;0.64446589385064;0.24415114469710897
F;-16.6;0.4481992202359919;0.14326850185028617;0.6018982210167856;0.2089438161098185;0.6612056893466942;0.24895209788025774
F;-16.5;0.4486630300563803;0.13993846844897595;0.6070360889961286;0.21119510840272682;0.6752939380858578;0.252735880506342
F;-16.4;0.44861754706411006;0.13655446084389045;0.6110780526786499;0.21305657793197563;0.6877809075344459;0.2559450223685773
F;-16.3;0.448600392205428;0.13325165888442192;0.6143882992376817;0.21465109708777685;0.6999574312274568;0.2591200781825256
F;-16.2;0.4489001020201506;0.13016905401615486;0.6174467050818109;0.2161773073476141;0.7120986852548121;0.26237447653028
F;-16.1;0.44964492202000983;0.1273920702377438;0.6205510981458424;0.2177612890479278;0.7241887808239191;0.26570171563055167
F;-16.0;0.45138533550176874;0.12515225267407892;0.6245092583441725;0.21973494031796925;0.7369416470214958;0.26939340540806844
F;-15.9;0.4546231735287911;0.12366849230313481;0.6301008226524019;0.2224207428906002;0.7509624505873731;0.2736955406317412
F;-15.8;0.45938302289378896;0.12287979942972949;0.6370018480505237;0.2256601058044635;0.766763489725907;0.2788268501705309
F;-15.7;0.46569122320537204;0.12268859617090899;0.6447076088217543;0.2292091505439232;0.7850943384269833;0.2851076549149516
F;-15.6;0.47328668087625303;0.12295929215346413;0.6527037328449268;0.23284180431508195;0.8058327278830077;0.29249461387203635
F;-15.5;0.4818301205409057;0.12351692973724981;0.6603331091371452;0.2362712647833246;0.8287981972908973;0.30092069221450135
F;-15.4;0.49178413105366303;0.1244601839088646;0.6677975774083187;0.23955088935038893;0.8551968758652002;0.31089267415776956
F;-15.3;0.5036978024765411;0.12594828826911786;0.6755491130269782;0.2428442972951127;0.8861930573564152;0.32289906490955733
F;-15.2;0.5178809184259485;0.12798777975023956;0.6834522712088749;0.24605977478564178;0.9229667735927762;0.3374330805902761
F;-15.1;0.5347072273119444;0.13062134579285356;0.6915072726264633;0.24916404909461431;0.9667181266981864;0.35499710782853944
F;-15.0;0.5539052876945405;0.1338185678600714;0.6997554967513082;0.2521914986246303;1.0166336852738596;0.3752582962769724
F;-14.9;0.5748555032067024;0.1374522912702778;0.7079946428638522;0.25508992198243197;1.0711562557675975;0.39757208643102393
F;-14.8;0.5976686919728564;0.141686823950665;0.7169537408100304;0.2581851710420028;1.1297303708290016;0.4217186259040133
F;-14.7;0.6223676581635971;0.14667731424653008;0.7273751947833063;0.2618159637991626;1.1915200402994017;0.4473614046320069
F;-14.6;0.648227750418723;0.15217264962957855;0.7385587175334081;0.2657088862461887;1.2552950000598244;0.4739814715911277
F;-14.5;0.6746760231420694;0.157952338489747;0.7498587360960904;0.26960534981641604;1.3202043036530497;0.5012167116911321
F;-14.4;0.700664964786391;0.16368116569076574;0.7603802131029092;0.2731644529711774;1.3843144306343973;0.5282555629283354
F;-14.3;0.7251328950589624;0.1690074694688457;0.7691634350533718;0.2760171745239004;1.4457273775375796;0.554298943994834
F;-14.2;0.7488578100117245;0.17431069790754883;0.777552984760959;0.2787279520779088;1.5050725752433642;0.5796214554760273
F;-14.1;0.77305607094263;0.18016973739475262;0.787560309105352;0.2821368537104174;1.5634458696454345;0.6047006377504889
F;-14.0;0.7984688852911823;0.18688424001268622;0.8001920224308847;0.2866580499231577;1.6217779842569833;0.62992537463383
F;-13.9;0.8260501168195695;0.1948334467948727;0.8166994390901579;0.29280390503411635;1.681314745994797;0.6558170493833364
F;-13.8;0.8560453522504332;0.20424564549504542;0.8380472919336022;0.300996954981846;1.7416453668590535;0.6822211442895534
F;-13.7;0.8882398040320183;0.21515762320246234;0.8645886353721934;0.3114101297142702;1.8017777038388232;0.7087343568253084
F;-13.6;0.9234559435392313;0.22802963695199363;0.8980202264092547;0.32476389251041493;1.862052430456881;0.7355198479479974
F;-13.5;0.9622875836133566;0.2432284129461646;0.9397428073049028;0.3416573870419287;1.9225217299730915;0.7626183618402651
F;-13.4;1.0041056217930802;0.2604247056586946;0.9886780200310348;0.36164288877560746;1.9826950350385637;0.7897959945999877
F;-13.3;1.0482886561048907;0.27921987949740323;1.0434253315368807;0.3841280062397453;2.0424611461558655;0.8169631642980792
F;-13.2;1.0931401551283138;0.2988648769170257;1.1015981034103177;0.40813118449305796;2.09990660461121;0.843287432509572
F;-13.1;1.1367801343883883;0.3185082101958381;1.160446524171947;0.43251784991525366;2.153025937782221;0.8678909547358886
F;-13.0;1.179667740269558;0.33822281362722983;1.2200997214186398;0.457324046133725;2.202908772807074;0.8911993616354841
